slot_id,appointment_date,appointment_time,is_available
000068,2016-01-04,14:45:00,False
000069,2016-01-04,15:00:00,False
000070,2016-01-04,15:15:00,False
000071,2016-01-04,15:30:00,False
000072,2016-01-04,15:45:00,False
000073,2016-01-04,16:00:00,False
000074,2016-01-04,16:15:00,False
000075,2016-01-04,16:30:00,False
000076,2016-01-04,16:45:00,False
000077,2016-01-04,17:00:00,False
000078,2016-01-04,17:15:00,False
000079,2016-01-04,17:30:00,False
000080,2016-01-04,17:45:00,False
000081,2016-01-05,08:00:00,False
000082,2016-01-05,08:15:00,False
000083,2016-01-05,08:30:00,False
000084,2016-01-05,08:45:00,False
000085,2016-01-05,09:00:00,False
000086,2016-01-05,09:15:00,False
000087,2016-01-05,09:30:00,False
000088,2016-01-05,09:45:00,False
000089,2016-01-05,10:00:00,False
000090,2016-01-05,10:15:00,False
000091,2016-01-05,10:30:00,False
000092,2016-01-05,10:45:00,False
000093,2016-01-05,11:00:00,False
000094,2016-01-05,11:15:00,False
000095,2016-01-05,11:30:00,False
000096,2016-01-05,11:45:00,False
000097,2016-01-05,12:00:00,False
000098,2016-01-05,12:15:00,False
000099,2016-01-05,12:30:00,False
000100,2016-01-05,12:45:00,False
000101,2016-01-05,13:00:00,False
000102,2016-01-05,13:15:00,False
000103,2016-01-05,13:30:00,False
000104,2016-01-05,13:45:00,False
000105,2016-01-05,14:00:00,False
000106,2016-01-05,14:15:00,False
000107,2016-01-05,14:30:00,True
000108,2016-01-05,14:45:00,False
000109,2016-01-05,15:00:00,False
000110,2016-01-05,15:15:00,False
000111,2016-01-05,15:30:00,False
000112,2016-01-05,15:45:00,False
000113,2016-01-05,16:00:00,False
000114,2016-01-05,16:15:00,False
000115,2016-01-05,16:30:00,False
000116,2016-01-05,16:45:00,True
000117,2016-01-05,17:00:00,False
000118,2016-01-05,17:15:00,False
000119,2016-01-05,17:30:00,False
000120,2016-01-05,17:45:00,False
000121,2016-01-06,08:00:00,False
000122,2016-01-06,08:15:00,False
000123,2016-01-06,08:30:00,False
000124,2016-01-06,08:45:00,False
000125,2016-01-06,09:00:00,True
000126,2016-01-06,09:15:00,False
000127,2016-01-06,09:30:00,False
000128,2016-01-06,09:45:00,False
000129,2016-01-06,10:00:00,False
000130,2016-01-06,10:15:00,False
000131,2016-01-06,10:30:00,False
000132,2016-01-06,10:45:00,False
000133,2016-01-06,11:00:00,False
000134,2016-01-06,11:15:00,False
000135,2016-01-06,11:30:00,False
000136,2016-01-06,11:45:00,False
000137,2016-01-06,12:00:00,False
000138,2016-01-06,12:15:00,False
000139,2016-01-06,12:30:00,False
000140,2016-01-06,12:45:00,True
000141,2016-01-06,13:00:00,True
000142,2016-01-06,13:15:00,False
000143,2016-01-06,13:30:00,False
000144,2016-01-06,13:45:00,False
000145,2016-01-06,14:00:00,False
000146,2016-01-06,14:15:00,False
000147,2016-01-06,14:30:00,False
000148,2016-01-06,14:45:00,False
000149,2016-01-06,15:00:00,False
000150,2016-01-06,15:15:00,False
000151,2016-01-06,15:30:00,False
000152,2016-01-06,15:45:00,False
000153,2016-01-06,16:00:00,False
000154,2016-01-06,16:15:00,False
000155,2016-01-06,16:30:00,False
000156,2016-01-06,16:45:00,False
000157,2016-01-06,17:00:00,False
000158,2016-01-06,17:15:00,False
000159,2016-01-06,17:30:00,False
000160,2016-01-06,17:45:00,False
000161,2016-01-07,08:00:00,False
000162,2016-01-07,08:15:00,False
000163,2016-01-07,08:30:00,False
000164,2016-01-07,08:45:00,False
000165,2016-01-07,09:00:00,False
000166,2016-01-07,09:15:00,False
000167,2016-01-07,09:30:00,False
000168,2016-01-07,09:45:00,False
000169,2016-01-07,10:00:00,False
000170,2016-01-07,10:15:00,False
000171,2016-01-07,10:30:00,False
000172,2016-01-07,10:45:00,False
000173,2016-01-07,11:00:00,False
000174,2016-01-07,11:15:00,False
000175,2016-01-07,11:30:00,False
000176,2016-01-07,11:45:00,False
000177,2016-01-07,12:00:00,False
000178,2016-01-07,12:15:00,False
000179,2016-01-07,12:30:00,False
000180,2016-01-07,12:45:00,False
000181,2016-01-07,13:00:00,False
000182,2016-01-07,13:15:00,False
000183,2016-01-07,13:30:00,False
000184,2016-01-07,13:45:00,False
000185,2016-01-07,14:00:00,False
000186,2016-01-07,14:15:00,False
000187,2016-01-07,14:30:00,True
000188,2016-01-07,14:45:00,False
000189,2016-01-07,15:00:00,False
000190,2016-01-07,15:15:00,False
000191,2016-01-07,15:30:00,False
000192,2016-01-07,15:45:00,False
000193,2016-01-07,16:00:00,True
000194,2016-01-07,16:15:00,False
000195,2016-01-07,16:30:00,True
000196,2016-01-07,16:45:00,False
000197,2016-01-07,17:00:00,False
000198,2016-01-07,17:15:00,False
000199,2016-01-07,17:30:00,False
000200,2016-01-07,17:45:00,False
000201,2016-01-08,08:00:00,False
000202,2016-01-08,08:15:00,False
000203,2016-01-08,08:30:00,False
000204,2016-01-08,08:45:00,False
000205,2016-01-08,09:00:00,False
000206,2016-01-08,09:15:00,False
000207,2016-01-08,09:30:00,False
000208,2016-01-08,09:45:00,False
000209,2016-01-08,10:00:00,False
000210,2016-01-08,10:15:00,False
000211,2016-01-08,10:30:00,False
000212,2016-01-08,10:45:00,False
000213,2016-01-08,11:00:00,False
000214,2016-01-08,11:15:00,True
000215,2016-01-08,11:30:00,True
000216,2016-01-08,11:45:00,False
000217,2016-01-08,12:00:00,False
000218,2016-01-08,12:15:00,False
000219,2016-01-08,12:30:00,False
000220,2016-01-08,12:45:00,False
000221,2016-01-08,13:00:00,False
000222,2016-01-08,13:15:00,False
000223,2016-01-08,13:30:00,False
000224,2016-01-08,13:45:00,True
000225,2016-01-08,14:00:00,False
000226,2016-01-08,14:15:00,False
000227,2016-01-08,14:30:00,False
000228,2016-01-08,14:45:00,True
000229,2016-01-08,15:00:00,False
000230,2016-01-08,15:15:00,False
000231,2016-01-08,15:30:00,False
000232,2016-01-08,15:45:00,False
000233,2016-01-08,16:00:00,False
000234,2016-01-08,16:15:00,True
000235,2016-01-08,16:30:00,False
000236,2016-01-08,16:45:00,False
000237,2016-01-08,17:00:00,False
000238,2016-01-08,17:15:00,False
000239,2016-01-08,17:30:00,False
000240,2016-01-08,17:45:00,False
000241,2016-01-11,08:00:00,False
000242,2016-01-11,08:15:00,False
000243,2016-01-11,08:30:00,False
000244,2016-01-11,08:45:00,True
000245,2016-01-11,09:00:00,False
000246,2016-01-11,09:15:00,False
000247,2016-01-11,09:30:00,False
000248,2016-01-11,09:45:00,False
000249,2016-01-11,10:00:00,False
000250,2016-01-11,10:15:00,False
000251,2016-01-11,10:30:00,False
000252,2016-01-11,10:45:00,False
000253,2016-01-11,11:00:00,False
000254,2016-01-11,11:15:00,False
000255,2016-01-11,11:30:00,False
000256,2016-01-11,11:45:00,True
000257,2016-01-11,12:00:00,False
000258,2016-01-11,12:15:00,False
000259,2016-01-11,12:30:00,False
000260,2016-01-11,12:45:00,False
000261,2016-01-11,13:00:00,False
000262,2016-01-11,13:15:00,True
000263,2016-01-11,13:30:00,False
000264,2016-01-11,13:45:00,False
000265,2016-01-11,14:00:00,True
000266,2016-01-11,14:15:00,False
000267,2016-01-11,14:30:00,False
000268,2016-01-11,14:45:00,False
000269,2016-01-11,15:00:00,False
000270,2016-01-11,15:15:00,False
000271,2016-01-11,15:30:00,True
000272,2016-01-11,15:45:00,True
000273,2016-01-11,16:00:00,False
000274,2016-01-11,16:15:00,False
000275,2016-01-11,16:30:00,False
000276,2016-01-11,16:45:00,False
000277,2016-01-11,17:00:00,True
000278,2016-01-11,17:15:00,False
000279,2016-01-11,17:30:00,False
000280,2016-01-11,17:45:00,True
000281,2016-01-12,08:00:00,False
000282,2016-01-12,08:15:00,True
000283,2016-01-12,08:30:00,False
000284,2016-01-12,08:45:00,False
000285,2016-01-12,09:00:00,False
000286,2016-01-12,09:15:00,False
000287,2016-01-12,09:30:00,False
000288,2016-01-12,09:45:00,False
000289,2016-01-12,10:00:00,False
000290,2016-01-12,10:15:00,False
000291,2016-01-12,10:30:00,False
000292,2016-01-12,10:45:00,False
000293,2016-01-12,11:00:00,False
000294,2016-01-12,11:15:00,False
000295,2016-01-12,11:30:00,False
000296,2016-01-12,11:45:00,False
000297,2016-01-12,12:00:00,False
000298,2016-01-12,12:15:00,False
000299,2016-01-12,12:30:00,False
000300,2016-01-12,12:45:00,False
000301,2016-01-12,13:00:00,True
000302,2016-01-12,13:15:00,True
000303,2016-01-12,13:30:00,False
000304,2016-01-12,13:45:00,False
000305,2016-01-12,14:00:00,False
000306,2016-01-12,14:15:00,False
000307,2016-01-12,14:30:00,False
000308,2016-01-12,14:45:00,False
000309,2016-01-12,15:00:00,False
000310,2016-01-12,15:15:00,False
000311,2016-01-12,15:30:00,False
000312,2016-01-12,15:45:00,True
000313,2016-01-12,16:00:00,False
000314,2016-01-12,16:15:00,False
000315,2016-01-12,16:30:00,False
000316,2016-01-12,16:45:00,True
000317,2016-01-12,17:00:00,False
000318,2016-01-12,17:15:00,False
000319,2016-01-12,17:30:00,False
000320,2016-01-12,17:45:00,False
000321,2016-01-13,08:00:00,False
000322,2016-01-13,08:15:00,False
000323,2016-01-13,08:30:00,False
000324,2016-01-13,08:45:00,False
000325,2016-01-13,09:00:00,False
000326,2016-01-13,09:15:00,False
000327,2016-01-13,09:30:00,False
000328,2016-01-13,09:45:00,False
000329,2016-01-13,10:00:00,False
000330,2016-01-13,10:15:00,False
000331,2016-01-13,10:30:00,False
000332,2016-01-13,10:45:00,False
000333,2016-01-13,11:00:00,False
000334,2016-01-13,11:15:00,False
000335,2016-01-13,11:30:00,False
000336,2016-01-13,11:45:00,False
000337,2016-01-13,12:00:00,False
000338,2016-01-13,12:15:00,False
000339,2016-01-13,12:30:00,False
000340,2016-01-13,12:45:00,False
000341,2016-01-13,13:00:00,False
000342,2016-01-13,13:15:00,False
000343,2016-01-13,13:30:00,False
000344,2016-01-13,13:45:00,False
000345,2016-01-13,14:00:00,False
000346,2016-01-13,14:15:00,False
000347,2016-01-13,14:30:00,True
000348,2016-01-13,14:45:00,False
000349,2016-01-13,15:00:00,False
000350,2016-01-13,15:15:00,False
000351,2016-01-13,15:30:00,False
000352,2016-01-13,15:45:00,False
000353,2016-01-13,16:00:00,False
000354,2016-01-13,16:15:00,False
000355,2016-01-13,16:30:00,False
000356,2016-01-13,16:45:00,False
000357,2016-01-13,17:00:00,False
000358,2016-01-13,17:15:00,False
000359,2016-01-13,17:30:00,False
000360,2016-01-13,17:45:00,False
000361,2016-01-14,08:00:00,False
000362,2016-01-14,08:15:00,False
000363,2016-01-14,08:30:00,False
000364,2016-01-14,08:45:00,False
000365,2016-01-14,09:00:00,False
000366,2016-01-14,09:15:00,False
000367,2016-01-14,09:30:00,False
000368,2016-01-14,09:45:00,False
000369,2016-01-14,10:00:00,False
000370,2016-01-14,10:15:00,False
000371,2016-01-14,10:30:00,False
000372,2016-01-14,10:45:00,False
000373,2016-01-14,11:00:00,False
000374,2016-01-14,11:15:00,False
000375,2016-01-14,11:30:00,False
000376,2016-01-14,11:45:00,False
000377,2016-01-14,12:00:00,True
000378,2016-01-14,12:15:00,False
000379,2016-01-14,12:30:00,False
000380,2016-01-14,12:45:00,True
000381,2016-01-14,13:00:00,False
000382,2016-01-14,13:15:00,False
000383,2016-01-14,13:30:00,False
000384,2016-01-14,13:45:00,False
000385,2016-01-14,14:00:00,False
000386,2016-01-14,14:15:00,False
000387,2016-01-14,14:30:00,False
000388,2016-01-14,14:45:00,True
000389,2016-01-14,15:00:00,True
000390,2016-01-14,15:15:00,False
000391,2016-01-14,15:30:00,False
000392,2016-01-14,15:45:00,False
000393,2016-01-14,16:00:00,False
000394,2016-01-14,16:15:00,False
000395,2016-01-14,16:30:00,False
000396,2016-01-14,16:45:00,True
000397,2016-01-14,17:00:00,False
000398,2016-01-14,17:15:00,False
000399,2016-01-14,17:30:00,False
000400,2016-01-14,17:45:00,True
000401,2016-01-15,08:00:00,False
000402,2016-01-15,08:15:00,False
000403,2016-01-15,08:30:00,False
000404,2016-01-15,08:45:00,False
000405,2016-01-15,09:00:00,False
000406,2016-01-15,09:15:00,False
000407,2016-01-15,09:30:00,False
000408,2016-01-15,09:45:00,False
000409,2016-01-15,10:00:00,False
000410,2016-01-15,10:15:00,False
000411,2016-01-15,10:30:00,False
000412,2016-01-15,10:45:00,False
000413,2016-01-15,11:00:00,False
000414,2016-01-15,11:15:00,True
000415,2016-01-15,11:30:00,False
000416,2016-01-15,11:45:00,False
000417,2016-01-15,12:00:00,True
000418,2016-01-15,12:15:00,False
000419,2016-01-15,12:30:00,False
000420,2016-01-15,12:45:00,False
000421,2016-01-15,13:00:00,False
000422,2016-01-15,13:15:00,False
000423,2016-01-15,13:30:00,False
000424,2016-01-15,13:45:00,False
000425,2016-01-15,14:00:00,False
000426,2016-01-15,14:15:00,False
000427,2016-01-15,14:30:00,False
000428,2016-01-15,14:45:00,True
000429,2016-01-15,15:00:00,False
000430,2016-01-15,15:15:00,False
000431,2016-01-15,15:30:00,False
000432,2016-01-15,15:45:00,True
000433,2016-01-15,16:00:00,False
000434,2016-01-15,16:15:00,False
000435,2016-01-15,16:30:00,False
000436,2016-01-15,16:45:00,False
000437,2016-01-15,17:00:00,False
000438,2016-01-15,17:15:00,False
000439,2016-01-15,17:30:00,False
000440,2016-01-15,17:45:00,False
000441,2016-01-18,08:00:00,False
000442,2016-01-18,08:15:00,False
000443,2016-01-18,08:30:00,False
000444,2016-01-18,08:45:00,False
000445,2016-01-18,09:00:00,False
000446,2016-01-18,09:15:00,False
000447,2016-01-18,09:30:00,False
000448,2016-01-18,09:45:00,True
000449,2016-01-18,10:00:00,False
000450,2016-01-18,10:15:00,False
000451,2016-01-18,10:30:00,False
000452,2016-01-18,10:45:00,False
000453,2016-01-18,11:00:00,False
000454,2016-01-18,11:15:00,False
000455,2016-01-18,11:30:00,False
000456,2016-01-18,11:45:00,False
000457,2016-01-18,12:00:00,False
000458,2016-01-18,12:15:00,False
000459,2016-01-18,12:30:00,False
000460,2016-01-18,12:45:00,False
000461,2016-01-18,13:00:00,False
000462,2016-01-18,13:15:00,True
000463,2016-01-18,13:30:00,False
000464,2016-01-18,13:45:00,False
000465,2016-01-18,14:00:00,False
000466,2016-01-18,14:15:00,False
000467,2016-01-18,14:30:00,True
000468,2016-01-18,14:45:00,False
000469,2016-01-18,15:00:00,False
000470,2016-01-18,15:15:00,False
000471,2016-01-18,15:30:00,False
000472,2016-01-18,15:45:00,False
000473,2016-01-18,16:00:00,False
000474,2016-01-18,16:15:00,False
000475,2016-01-18,16:30:00,True
000476,2016-01-18,16:45:00,False
000477,2016-01-18,17:00:00,False
000478,2016-01-18,17:15:00,False
000479,2016-01-18,17:30:00,False
000480,2016-01-18,17:45:00,False
000481,2016-01-19,08:00:00,False
000482,2016-01-19,08:15:00,True
000483,2016-01-19,08:30:00,False
000484,2016-01-19,08:45:00,False
000485,2016-01-19,09:00:00,False
000486,2016-01-19,09:15:00,False
000487,2016-01-19,09:30:00,False
000488,2016-01-19,09:45:00,False
000489,2016-01-19,10:00:00,False
000490,2016-01-19,10:15:00,False
000491,2016-01-19,10:30:00,False
000492,2016-01-19,10:45:00,False
000493,2016-01-19,11:00:00,False
000494,2016-01-19,11:15:00,True
000495,2016-01-19,11:30:00,True
000496,2016-01-19,11:45:00,True
000497,2016-01-19,12:00:00,False
000498,2016-01-19,12:15:00,False
000499,2016-01-19,12:30:00,False
000500,2016-01-19,12:45:00,False
000501,2016-01-19,13:00:00,False
000502,2016-01-19,13:15:00,False
000503,2016-01-19,13:30:00,True
000504,2016-01-19,13:45:00,False
000505,2016-01-19,14:00:00,False
000506,2016-01-19,14:15:00,False
000507,2016-01-19,14:30:00,False
000508,2016-01-19,14:45:00,False
000509,2016-01-19,15:00:00,False
000510,2016-01-19,15:15:00,False
000511,2016-01-19,15:30:00,False
000512,2016-01-19,15:45:00,False
000513,2016-01-19,16:00:00,False
000514,2016-01-19,16:15:00,False
000515,2016-01-19,16:30:00,True
000516,2016-01-19,16:45:00,False
000517,2016-01-19,17:00:00,False
000518,2016-01-19,17:15:00,True
000519,2016-01-19,17:30:00,False
000520,2016-01-19,17:45:00,False
000521,2016-01-20,08:00:00,False
000522,2016-01-20,08:15:00,False
000523,2016-01-20,08:30:00,False
000524,2016-01-20,08:45:00,False
000525,2016-01-20,09:00:00,False
000526,2016-01-20,09:15:00,False
000527,2016-01-20,09:30:00,False
000528,2016-01-20,09:45:00,False
000529,2016-01-20,10:00:00,False
000530,2016-01-20,10:15:00,False
000531,2016-01-20,10:30:00,False
000532,2016-01-20,10:45:00,False
000533,2016-01-20,11:00:00,False
000534,2016-01-20,11:15:00,False
000535,2016-01-20,11:30:00,False
000536,2016-01-20,11:45:00,False
000537,2016-01-20,12:00:00,False
000538,2016-01-20,12:15:00,False
000539,2016-01-20,12:30:00,False
000540,2016-01-20,12:45:00,False
000541,2016-01-20,13:00:00,False
000542,2016-01-20,13:15:00,True
000543,2016-01-20,13:30:00,False
000544,2016-01-20,13:45:00,False
000545,2016-01-20,14:00:00,False
000546,2016-01-20,14:15:00,False
000547,2016-01-20,14:30:00,False
000548,2016-01-20,14:45:00,False
000549,2016-01-20,15:00:00,False
000550,2016-01-20,15:15:00,False
000551,2016-01-20,15:30:00,False
000552,2016-01-20,15:45:00,False
000553,2016-01-20,16:00:00,False
000554,2016-01-20,16:15:00,False
000555,2016-01-20,16:30:00,False
000556,2016-01-20,16:45:00,False
000557,2016-01-20,17:00:00,False
000558,2016-01-20,17:15:00,False
000559,2016-01-20,17:30:00,False
000560,2016-01-20,17:45:00,False
000561,2016-01-21,08:00:00,False
000562,2016-01-21,08:15:00,True
000563,2016-01-21,08:30:00,False
000564,2016-01-21,08:45:00,False
000565,2016-01-21,09:00:00,False
000566,2016-01-21,09:15:00,False
000567,2016-01-21,09:30:00,False
000568,2016-01-21,09:45:00,True
000569,2016-01-21,10:00:00,False
000570,2016-01-21,10:15:00,False
000571,2016-01-21,10:30:00,False
000572,2016-01-21,10:45:00,False
000573,2016-01-21,11:00:00,False
000574,2016-01-21,11:15:00,False
000575,2016-01-21,11:30:00,False
000576,2016-01-21,11:45:00,False
000577,2016-01-21,12:00:00,False
000578,2016-01-21,12:15:00,False
000579,2016-01-21,12:30:00,False
000580,2016-01-21,12:45:00,False
000581,2016-01-21,13:00:00,False
000582,2016-01-21,13:15:00,False
000583,2016-01-21,13:30:00,False
000584,2016-01-21,13:45:00,False
000585,2016-01-21,14:00:00,False
000586,2016-01-21,14:15:00,True
000587,2016-01-21,14:30:00,False
000588,2016-01-21,14:45:00,False
000589,2016-01-21,15:00:00,False
000590,2016-01-21,15:15:00,False
000591,2016-01-21,15:30:00,False
000592,2016-01-21,15:45:00,True
000593,2016-01-21,16:00:00,False
000594,2016-01-21,16:15:00,False
000595,2016-01-21,16:30:00,False
000596,2016-01-21,16:45:00,False
000597,2016-01-21,17:00:00,False
000598,2016-01-21,17:15:00,False
000599,2016-01-21,17:30:00,False
000600,2016-01-21,17:45:00,False
000601,2016-01-22,08:00:00,False
000602,2016-01-22,08:15:00,True
000603,2016-01-22,08:30:00,False
000604,2016-01-22,08:45:00,False
000605,2016-01-22,09:00:00,True
000606,2016-01-22,09:15:00,False
000607,2016-01-22,09:30:00,False
000608,2016-01-22,09:45:00,False
000609,2016-01-22,10:00:00,False
000610,2016-01-22,10:15:00,False
000611,2016-01-22,10:30:00,False
000612,2016-01-22,10:45:00,False
000613,2016-01-22,11:00:00,False
000614,2016-01-22,11:15:00,False
000615,2016-01-22,11:30:00,False
000616,2016-01-22,11:45:00,False
000617,2016-01-22,12:00:00,False
000618,2016-01-22,12:15:00,False
000619,2016-01-22,12:30:00,False
000620,2016-01-22,12:45:00,False
000621,2016-01-22,13:00:00,False
000622,2016-01-22,13:15:00,False
000623,2016-01-22,13:30:00,True
000624,2016-01-22,13:45:00,False
000625,2016-01-22,14:00:00,False
000626,2016-01-22,14:15:00,True
000627,2016-01-22,14:30:00,False
000628,2016-01-22,14:45:00,False
000629,2016-01-22,15:00:00,False
000630,2016-01-22,15:15:00,False
000631,2016-01-22,15:30:00,False
000632,2016-01-22,15:45:00,False
000633,2016-01-22,16:00:00,False
000634,2016-01-22,16:15:00,False
000635,2016-01-22,16:30:00,False
000636,2016-01-22,16:45:00,True
000637,2016-01-22,17:00:00,False
000638,2016-01-22,17:15:00,False
000639,2016-01-22,17:30:00,False
000640,2016-01-22,17:45:00,False
000641,2016-01-25,08:00:00,False
000642,2016-01-25,08:15:00,False
000643,2016-01-25,08:30:00,False
000644,2016-01-25,08:45:00,False
000645,2016-01-25,09:00:00,False
000646,2016-01-25,09:15:00,False
000647,2016-01-25,09:30:00,True
000648,2016-01-25,09:45:00,True
000649,2016-01-25,10:00:00,False
000650,2016-01-25,10:15:00,False
000651,2016-01-25,10:30:00,False
000652,2016-01-25,10:45:00,False
000653,2016-01-25,11:00:00,False
000654,2016-01-25,11:15:00,False
000655,2016-01-25,11:30:00,False
000656,2016-01-25,11:45:00,False
000657,2016-01-25,12:00:00,False
000658,2016-01-25,12:15:00,False
000659,2016-01-25,12:30:00,True
000660,2016-01-25,12:45:00,False
000661,2016-01-25,13:00:00,False
000662,2016-01-25,13:15:00,False
000663,2016-01-25,13:30:00,False
000664,2016-01-25,13:45:00,False
000665,2016-01-25,14:00:00,False
000666,2016-01-25,14:15:00,False
000667,2016-01-25,14:30:00,False
000668,2016-01-25,14:45:00,False
000669,2016-01-25,15:00:00,False
000670,2016-01-25,15:15:00,False
000671,2016-01-25,15:30:00,False
000672,2016-01-25,15:45:00,False
000673,2016-01-25,16:00:00,False
000674,2016-01-25,16:15:00,False
000675,2016-01-25,16:30:00,False
000676,2016-01-25,16:45:00,False
000677,2016-01-25,17:00:00,False
000678,2016-01-25,17:15:00,True
000679,2016-01-25,17:30:00,False
000680,2016-01-25,17:45:00,False
000681,2016-01-26,08:00:00,False
000682,2016-01-26,08:15:00,False
000683,2016-01-26,08:30:00,False
000684,2016-01-26,08:45:00,False
000685,2016-01-26,09:00:00,False
000686,2016-01-26,09:15:00,False
000687,2016-01-26,09:30:00,False
000688,2016-01-26,09:45:00,False
000689,2016-01-26,10:00:00,False
000690,2016-01-26,10:15:00,False
000691,2016-01-26,10:30:00,False
000692,2016-01-26,10:45:00,True
000693,2016-01-26,11:00:00,False
000694,2016-01-26,11:15:00,False
000695,2016-01-26,11:30:00,False
000696,2016-01-26,11:45:00,False
000697,2016-01-26,12:00:00,True
000698,2016-01-26,12:15:00,True
000699,2016-01-26,12:30:00,False
000700,2016-01-26,12:45:00,False
000701,2016-01-26,13:00:00,False
000702,2016-01-26,13:15:00,False
000703,2016-01-26,13:30:00,False
000704,2016-01-26,13:45:00,False
000705,2016-01-26,14:00:00,False
000706,2016-01-26,14:15:00,False
000707,2016-01-26,14:30:00,False
000708,2016-01-26,14:45:00,False
000709,2016-01-26,15:00:00,False
000710,2016-01-26,15:15:00,False
000711,2016-01-26,15:30:00,False
000712,2016-01-26,15:45:00,False
000713,2016-01-26,16:00:00,False
000714,2016-01-26,16:15:00,False
000715,2016-01-26,16:30:00,False
000716,2016-01-26,16:45:00,False
000717,2016-01-26,17:00:00,False
000718,2016-01-26,17:15:00,False
000719,2016-01-26,17:30:00,False
000720,2016-01-26,17:45:00,False
000721,2016-01-27,08:00:00,False
000722,2016-01-27,08:15:00,False
000723,2016-01-27,08:30:00,False
000724,2016-01-27,08:45:00,False
000725,2016-01-27,09:00:00,False
000726,2016-01-27,09:15:00,False
000727,2016-01-27,09:30:00,False
000728,2016-01-27,09:45:00,False
000729,2016-01-27,10:00:00,False
000730,2016-01-27,10:15:00,False
000731,2016-01-27,10:30:00,False
000732,2016-01-27,10:45:00,True
000733,2016-01-27,11:00:00,False
000734,2016-01-27,11:15:00,False
000735,2016-01-27,11:30:00,False
000736,2016-01-27,11:45:00,False
000737,2016-01-27,12:00:00,False
000738,2016-01-27,12:15:00,False
000739,2016-01-27,12:30:00,False
000740,2016-01-27,12:45:00,False
000741,2016-01-27,13:00:00,False
000742,2016-01-27,13:15:00,True
000743,2016-01-27,13:30:00,False
000744,2016-01-27,13:45:00,False
000745,2016-01-27,14:00:00,False
000746,2016-01-27,14:15:00,False
000747,2016-01-27,14:30:00,False
000748,2016-01-27,14:45:00,False
000749,2016-01-27,15:00:00,False
000750,2016-01-27,15:15:00,False
000751,2016-01-27,15:30:00,False
000752,2016-01-27,15:45:00,True
000753,2016-01-27,16:00:00,False
000754,2016-01-27,16:15:00,False
000755,2016-01-27,16:30:00,False
000756,2016-01-27,16:45:00,False
000757,2016-01-27,17:00:00,False
000758,2016-01-27,17:15:00,False
000759,2016-01-27,17:30:00,False
000760,2016-01-27,17:45:00,False
000761,2016-01-28,08:00:00,False
000762,2016-01-28,08:15:00,False
000763,2016-01-28,08:30:00,True
000764,2016-01-28,08:45:00,False
000765,2016-01-28,09:00:00,False
000766,2016-01-28,09:15:00,False
000767,2016-01-28,09:30:00,False
000768,2016-01-28,09:45:00,False
000769,2016-01-28,10:00:00,False
000770,2016-01-28,10:15:00,False
000771,2016-01-28,10:30:00,False
000772,2016-01-28,10:45:00,False
000773,2016-01-28,11:00:00,False
000774,2016-01-28,11:15:00,False
000775,2016-01-28,11:30:00,False
